Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121559-60957,WR,KaVontae,KaVontae Turpin,Turpin,7.425000190734863,4,5300,WAS@DAL,DAL,WAS,Q,Foot,,,,WR/FLEX
121559-172861,WR,Elic,Elic Ayomanor,Ayomanor,6.683333079020183,6,5300,NE@TEN,TEN,NE,,,,,,WR/FLEX
121559-120657,RB,Kendre,Kendre Miller,Miller,5.016666730244954,6,5300,NO@CHI,NO,CHI,,,,,,RB/FLEX
121559-110484,RB,RJ,RJ Harvey,Harvey,6.700000127156575,6,5300,NYG@DEN,DEN,NYG,,,,,,RB/FLEX
121559-89220,WR,Tyquan,Tyquan Thornton,Thornton,10.34000015258789,5,5200,LV@KC,KC,LV,,,,,,WR/FLEX
121559-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,4.199999809265137,4,5200,NYG@DEN,NYG,DEN,,,,,,RB/FLEX
121559-86312,WR,Alec,Alec Pierce,Pierce,6.849999904632568,4,5200,IND@LAC,IND,LAC,,,,,,WR/FLEX
121559-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.8799999237060545,5,5200,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
121559-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,4.974999904632568,4,5200,IND@LAC,LAC,IND,,,,,,TE/FLEX
121559-128810,TE,Theo,Theo Johnson,Johnson,6.516666412353516,6,5200,NYG@DEN,NYG,DEN,,,,,,TE/FLEX
121559-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,4.959999847412109,5,5200,NO@CHI,CHI,NO,,,,,,WR/FLEX
121559-29780,TE,Zach,Zach Ertz,Ertz,8.200000127156576,6,5100,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
121559-111876,WR,DeMario,DeMario Douglas,Douglas,5.5,5,5100,NE@TEN,NE,TEN,,,,,,WR/FLEX
121559-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,5.866666793823242,6,5100,NYG@DEN,DEN,NYG,,,,,,WR/FLEX
121559-110974,WR,Malik,Malik Washington,Washington,4.5,6,5100,MIA@CLE,MIA,CLE,,,,,,WR/FLEX
121559-90533,RB,Jerome,Jerome Ford,Ford,3.8333333333333335,6,5100,MIA@CLE,CLE,MIA,,,,,,RB/FLEX
121559-144102,RB,Kyle,Kyle Monangai,Monangai,2.9799999237060546,5,5100,NO@CHI,CHI,NO,,,,,,RB/FLEX
121559-138998,TE,Michael,Michael Mayer,Mayer,5.300000190734863,4,5100,LV@KC,LV,KC,,,,,,TE/FLEX
121559-12541,D,New England,New England Patriots,Patriots,7.666666666666667,6,5000,NE@TEN,NE,TEN,,,,,,DEF
121559-133478,WR,Arian,Arian Smith,Smith,0.6800000190734863,5,5000,CAR@NYJ,NYJ,CAR,,,,,,WR/FLEX
121559-160213,RB,Isaiah,Isaiah Davis,Davis,2,6,5000,CAR@NYJ,NYJ,CAR,,,,,,RB/FLEX
121559-45565,TE,Taysom,Taysom Hill,Hill,3.380000114440918,2,5000,NO@CHI,NO,CHI,,,,,,TE/FLEX
121559-114198,WR,Xavier,Xavier Legette,Legette,3.75,4,5000,CAR@NYJ,CAR,NYJ,,,,,,WR/FLEX
121559-92859,WR,Jalen,Jalen Nailor,Nailor,5.5,5,5000,PHI@MIN,MIN,PHI,,,,,,WR/FLEX
121559-107293,RB,Tyjae,Tyjae Spears,Spears,4.199999809265137,2,5000,NE@TEN,TEN,NE,,,,,,RB/FLEX
121559-41872,TE,Evan,Evan Engram,Engram,5.779999923706055,5,5000,NYG@DEN,DEN,NYG,,,,,,TE/FLEX
121559-155775,RB,Brashard,Brashard Smith,Smith,2.550000031789144,6,4900,LV@KC,KC,LV,,,,,,RB/FLEX
121559-174245,WR,Isaiah,Isaiah Bond,Bond,3.116666793823242,6,4900,MIA@CLE,CLE,MIA,,,,,,WR/FLEX
121559-166092,WR,Luther,Luther Burden III,Burden III,6.040000152587891,5,4900,NO@CHI,CHI,NO,,,,,,WR/FLEX
121559-166112,RB,Ollie,Ollie Gordon II,Gordon II,2.316666603088379,6,4900,MIA@CLE,MIA,CLE,,,,,,RB/FLEX
