Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124699-129112,WR,Chimere,Chimere Dike,Dike,5.979999796549479,15,5400,NO@TEN,TEN,NO,,,,,,WR/FLEX
124699-145558,TE,Dalton,Dalton Kincaid,Kincaid,9.663636641068893,11,5400,PHI@BUF,BUF,PHI,Q,Knee,,,,TE/FLEX
124699-103619,WR,Tre,Tre Tucker,Tucker,8.293333435058594,15,5400,NYG@LV,LV,NYG,,,,,,WR/FLEX
124699-110974,WR,Malik,Malik Washington,Washington,5.493333435058593,15,5400,TB@MIA,MIA,TB,,,,,,WR/FLEX
124699-152103,RB,Jaylen,Jaylen Wright,Wright,5.728571210588727,7,5400,TB@MIA,MIA,TB,,,,,,RB/FLEX
124699-70603,RB,Devin,Devin Singletary,Singletary,4.946666463216146,15,5400,NYG@LV,NYG,LV,,,,,,RB/FLEX
124699-111876,WR,DeMario,DeMario Douglas,Douglas,5.564285823277065,14,5300,NE@NYJ,NE,NYJ,Q,Hamstring,,,,WR/FLEX
124699-25011,TE,Darren,Darren Waller,Waller,10.885713849748884,7,5300,TB@MIA,MIA,TB,Q,Groin,,,,TE/FLEX
124699-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.6399998982747395,15,5300,PIT@CLE,CLE,PIT,,,,,,WR/FLEX
124699-27229,RB,Ameer,Ameer Abdullah,Abdullah,2.1363636363636362,11,5300,JAC@IND,IND,JAC,,,,,,RB/FLEX
124699-137902,RB,Rachaad,Rachaad White,White,7.679999796549479,15,5300,TB@MIA,TB,MIA,,,,,,RB/FLEX
124699-172861,WR,Elic,Elic Ayomanor,Ayomanor,5.557143075125558,14,5300,NO@TEN,TEN,NO,,,,,,WR/FLEX
124699-151741,WR,Jack,Jack Bech,Bech,2.9454546841708096,11,5200,NYG@LV,LV,NYG,,,,,,WR/FLEX
124699-120042,WR,Jalen,Jalen McMillan,McMillan,3.700000047683716,2,5200,TB@MIA,TB,MIA,,,,,,WR/FLEX
124699-64808,TE,Juwan,Juwan Johnson,Johnson,8.286666870117188,15,5200,NO@TEN,NO,TEN,,,,,,TE/FLEX
124699-110978,RB,Evan,Evan Hull,Hull,1.125,4,5200,NO@TEN,NO,TEN,,,,,,RB/FLEX
124699-112041,WR,Isaiah,Isaiah Williams,Williams,2.808333396911621,12,5200,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
124699-128693,RB,Tank,Tank Bigsby,Bigsby,2.8307691720815806,13,5200,PHI@BUF,PHI,BUF,,,,,,RB/FLEX
124699-137953,TE,AJ,AJ Barner,Barner,7.1399998982747395,15,5200,SEA@CAR,SEA,CAR,,,,,,TE/FLEX
124699-88297,TE,Chig,Chig Okonkwo,Okonkwo,5.4533335367838545,15,5100,NO@TEN,TEN,NO,,,,,,TE/FLEX
124699-102696,WR,John,John Metchie III,Metchie III,4.209090839732777,11,5100,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
124699-94579,RB,Emari,Emari Demercado,Demercado,4.259999847412109,10,5100,ARI@CIN,ARI,CIN,,,,,,RB/FLEX
124699-87418,WR,Joshua,Joshua Palmer,Palmer,3.9,10,5100,PHI@BUF,BUF,PHI,,,,,,WR/FLEX
124699-201260,WR,Mason,Mason Tipton,Tipton,1.8624999523162842,8,5100,NO@TEN,NO,TEN,Q,Groin,,,,WR/FLEX
124699-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.378571646554129,14,5100,JAC@IND,JAC,IND,Q,Finger,,,,RB/FLEX
124699-56265,TE,Mike,Mike Gesicki,Gesicki,4.8700000762939455,10,5100,ARI@CIN,CIN,ARI,,,,,,TE/FLEX
124699-64585,TE,Dawson,Dawson Knox,Knox,5.057143075125558,14,5000,PHI@BUF,BUF,PHI,Q,Knee,,,,TE/FLEX
124699-12541,D,New England,New England Patriots,Patriots,7.2,15,5000,NE@NYJ,NE,NYJ,,,,,,DEF
124699-133477,TE,Darnell,Darnell Washington,Washington,4.616666793823242,12,5000,PIT@CLE,PIT,CLE,,,,,,TE/FLEX
124699-27050,WR,Tyler,Tyler Lockett,Lockett,2.8133333841959636,15,5000,NYG@LV,LV,NYG,,,,,,WR/FLEX
124699-160213,RB,Isaiah,Isaiah Davis,Davis,3.88000005086263,15,5000,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
124699-114198,WR,Xavier,Xavier Legette,Legette,5.1769233116736775,13,5000,SEA@CAR,CAR,SEA,,,,,,WR/FLEX
124699-63050,RB,Ty,Ty Johnson,Johnson,4.226666768391927,15,5000,PHI@BUF,BUF,PHI,,,,,,RB/FLEX
124699-39716,WR,Adam,Adam Thielen,Thielen,1.8249999682108562,12,5000,PIT@CLE,PIT,CLE,,,,,,WR/FLEX
124699-128810,TE,Theo,Theo Johnson,Johnson,7.020000203450521,15,5000,NYG@LV,NYG,LV,,,,,,TE/FLEX
